Bedrooms,Bathrooms,Sqft,Year_Built,Price (ETH)
6,3,4845,1975,36.09
3,3,2796,1955,20.492
3,1,2592,1956,19.984
5,3,2523,1955,20.946
5,4,622,1974,26.944
4,2,2791,2013,49.682
4,2,4433,2013,52.966
4,4,1427,2018,50.054
2,1,1929,2002,41.158
4,3,4411,1978,35.722
4,3,2531,1991,38.462
1,1,3123,2017,50.546
3,3,3551,1990,39.502
3,2,4373,2003,47.346000000000004
2,2,2964,2021,53.028
3,3,2424,1995,39.748000000000005
1,1,1752,1963,20.804000000000002
2,1,4446,1969,29.692
1,1,2755,1963,22.810000000000002
2,2,3141,1959,22.381999999999998
1,1,1302,1968,22.404
3,2,3660,1980,34.42
2,1,4134,1964,26.568
6,4,2542,1983,35.784
1,1,3280,1950,17.36
2,1,927,1986,31.154
4,3,529,2003,40.458
2,2,3892,2002,45.384
2,2,3790,1983,35.68
2,1,3659,1972,29.618000000000002
3,1,592,1990,32.984
6,2,2784,1974,31.168
2,2,4601,1971,31.302
5,4,910,1969,25.02
3,2,4018,1960,25.136
6,1,1295,2008,44.89
4,1,2466,2015,49.732
5,4,4652,2010,53.004
5,5,3988,1993,43.476
5,3,3564,1980,35.528
1,1,752,1961,17.804000000000002
6,2,3181,1987,38.462
2,1,1902,2022,51.104
3,3,3596,2006,47.592
6,2,2798,2023,55.696
2,1,3596,1962,24.492
3,1,4473,2018,54.746
5,3,2503,2012,49.406
5,3,1194,1967,24.288
5,3,2325,2021,53.55
5,1,3286,1961,24.872
5,1,3665,1979,34.63
6,3,1018,1976,28.936
3,2,3399,2000,43.897999999999996
6,6,3865,1965,30.03
6,2,598,1965,22.296
6,5,4642,1963,30.284
3,2,4744,1967,30.088
1,1,712,1969,21.724
4,4,2006,1973,28.712
5,3,3907,1999,45.714
5,1,1200,1976,28.200000000000003
6,1,4922,1986,41.144
4,1,1852,2010,46.004000000000005
3,3,3504,1992,40.408
5,4,2502,1986,36.704
3,1,638,2023,49.576
2,1,2888,1976,30.076
2,2,3125,2021,53.35
2,2,1504,1960,19.608
1,1,4982,1958,24.764000000000003
5,2,4554,1994,44.208
1,1,2955,1954,18.71
4,4,1126,2007,43.952
3,2,2813,1959,22.226
5,4,2038,1957,21.276
5,3,2583,1986,36.566
5,3,3368,2011,50.635999999999996
2,1,2273,1973,27.346
1,1,4443,2007,48.186
6,5,2921,2008,49.342
4,4,1369,1958,19.938
4,3,4503,1990,41.906
3,1,3375,2004,45.55
4,2,4680,2022,57.96
2,2,3962,1987,38.024
3,2,3701,1952,20.502
6,4,2195,1990,38.59
4,2,4115,1989,40.33
1,1,3126,1953,18.552
2,1,2587,2011,46.974000000000004
1,1,1830,1969,23.96
6,1,1699,1978,30.698
5,5,4759,2009,53.018
1,1,619,1998,36.038
6,3,1165,1992,37.230000000000004
6,6,2822,1959,24.944000000000003
6,1,2253,1961,23.306
1,1,2346,1976,28.492
4,1,4240,2016,53.78
4,2,2445,1956,20.49
5,5,3464,1996,43.928
6,1,2436,2023,54.672
4,3,4074,1975,33.548
1,1,1168,1995,35.636
5,4,4840,2013,54.879999999999995
1,1,3396,2017,51.092
1,1,833,2011,42.966
2,2,2245,1992,37.09
5,1,4478,1950,21.756
5,4,1003,1984,32.706
5,5,3364,2012,51.728
6,2,4072,2009,51.244
6,3,3832,2000,46.564
4,1,4094,2014,52.488
5,3,3276,1985,37.452
6,3,1052,1956,19.004
2,2,4390,1997,43.879999999999995
5,3,2359,1956,21.118000000000002
3,2,4747,1989,41.094
6,6,4922,1964,31.644
1,1,2426,2012,46.652
6,6,3725,1982,38.25
6,5,2003,1987,37.006
6,3,3633,2015,53.666
1,1,2138,1955,17.576
5,2,2376,1968,26.852
3,2,4121,1950,20.342
4,3,3097,1961,24.594
3,2,2265,1977,30.13
4,4,4762,1955,25.224
2,1,1207,1972,24.714
4,1,678,1963,20.156
3,2,1078,1981,29.756
1,1,2641,2011,46.582
4,2,580,1963,20.259999999999998
5,1,2165,1991,37.63
3,2,3141,1988,37.382
5,1,2703,1985,35.706
4,2,4423,1999,45.946
2,1,2963,2011,47.726
6,6,2264,1976,32.328
3,3,2041,1965,23.982
4,3,4062,2001,46.524
2,1,1979,1955,17.758000000000003
6,5,2352,1976,32.204
4,3,2968,1952,19.836
6,2,4591,1964,29.782
5,4,4020,1957,25.240000000000002
4,4,3448,1985,37.596000000000004
1,1,3735,1955,20.77
5,3,2633,2022,54.666
2,1,2497,1954,18.294
5,3,1208,1981,31.316000000000003
2,1,4064,1981,34.928
3,1,1277,1985,31.854
4,1,664,2011,44.128
2,1,3725,2003,45.25
1,1,3154,1997,40.608000000000004
6,1,1167,2000,40.634
1,1,3457,1963,24.214
2,1,1947,2021,50.694
1,1,3309,1952,18.418
2,2,526,1977,26.152
6,2,4369,1992,43.338
3,1,4817,1964,28.434
2,1,1058,2000,38.416
1,1,4223,1991,39.746
6,1,2379,1956,21.058
4,3,532,2013,45.464
3,3,900,1972,25.200000000000003
6,6,3708,1970,32.216
5,1,2974,2003,45.248000000000005
3,3,3954,1954,22.308
6,6,3458,1952,22.716
3,2,2447,1960,21.994
6,1,4043,2019,55.886
1,1,4596,1969,29.492
5,3,1658,1954,18.716
3,2,3810,2013,51.22
4,4,2673,1982,34.546
1,1,4287,1957,22.874000000000002
1,1,1049,1985,30.398
6,6,3531,1965,29.362000000000002
6,1,4746,1953,24.292
2,1,3950,1970,29.200000000000003
4,1,3310,1972,29.92
5,3,1935,1964,24.27
3,3,938,2011,44.775999999999996
5,2,3307,1966,27.714
1,1,4550,2013,51.4
2,2,824,1952,14.248
1,1,3720,1970,28.240000000000002
6,5,1864,1999,42.728
4,2,1561,2000,40.722
2,2,1240,1988,33.08
2,2,2972,1966,25.544
4,4,1946,1960,22.092
6,3,1325,2023,53.05
2,1,2756,2007,45.312
5,2,4980,1997,46.56
4,1,3681,1972,30.662
3,2,1278,1978,28.656
3,1,2001,2016,48.802
1,1,1056,1990,32.912
5,3,3273,2002,45.946
6,2,1325,1960,21.25
2,1,2941,1991,37.682
4,3,3852,1950,20.604
4,4,1781,2000,41.762
1,1,4687,2008,49.174
1,1,4789,1989,39.878
2,1,1122,2018,47.544
5,4,1185,1953,17.57
2,1,4106,2006,47.512
3,1,3355,1974,30.51
2,1,2492,2004,43.284
6,5,4696,2013,55.391999999999996
5,5,3220,1975,32.94
2,2,1446,1991,34.992
5,4,2597,1960,23.894
3,3,4049,1973,31.998
1,1,1211,1997,36.722
6,2,3944,2016,54.488
5,2,565,2017,47.730000000000004
2,2,1194,2003,40.488
4,2,894,1965,21.887999999999998
5,4,3493,2014,52.686
2,2,2596,1971,27.292
2,2,1310,1987,32.72
4,3,2955,2023,55.31
5,5,584,1955,17.668
5,5,1324,1976,29.648
3,1,3843,2018,53.486000000000004
6,6,1870,1981,34.04
4,2,4201,1979,35.502
2,1,888,1986,31.076
4,1,3854,1973,31.508000000000003
3,2,1935,2011,46.47
2,1,3392,1966,26.084
1,1,3438,1960,22.676000000000002
4,3,3184,2021,54.768
4,4,4112,1953,22.924
6,3,4802,2008,52.504000000000005
5,3,975,1963,21.85
6,4,4664,1963,30.028
4,2,2143,1955,19.386
2,2,832,1980,28.264
1,1,1263,1999,37.826
3,3,3957,2011,50.814
4,3,971,1990,34.842
6,6,4118,1966,31.036
3,1,1019,1966,21.838
4,4,1217,2006,43.634
1,1,2778,1962,22.356
5,5,1983,1986,35.966
3,2,3299,2020,53.698
4,3,4282,1950,21.464
2,2,2218,2003,42.536
5,1,4880,1993,44.06
5,2,4483,1963,28.566
6,2,2859,1951,19.817999999999998
4,4,1571,1956,19.342
1,1,962,1973,24.224
2,2,3273,1986,36.146
6,2,4206,1965,29.512
1,1,966,1978,26.732
6,2,888,2023,51.876
1,1,1123,2019,47.546
4,4,4704,1994,44.608
3,3,1712,2011,46.324
2,1,3723,1994,40.746
6,3,624,2008,44.147999999999996
4,2,2231,1976,30.061999999999998
6,4,4480,1967,31.66
5,4,2645,1954,20.99
5,5,4846,1962,29.692
1,1,1803,2010,44.406
6,6,4690,1978,38.18
6,4,3239,1990,40.678
4,4,4871,2012,53.942
3,3,3892,2002,46.184
3,2,1744,1961,21.088
4,3,2539,1991,38.478
6,6,2926,2001,46.152
5,5,1780,1981,33.06
4,2,2136,1964,23.872
1,1,597,1998,35.994
3,1,3780,1993,40.86
1,1,4062,1971,29.424
6,6,2946,1995,43.192
2,2,2582,1990,36.763999999999996
6,1,3490,1995,42.78
2,1,4621,1961,26.042
2,1,1440,1965,21.68
5,5,3544,2008,50.088
1,1,1206,2007,41.712
6,3,1015,2006,43.93
2,2,2111,2001,41.322
5,4,3955,1976,34.61
4,2,2883,1957,21.866
5,3,3754,1975,33.408
3,2,3614,1964,26.328
6,6,2887,1998,44.574
4,4,4058,1972,32.316
2,2,1533,1974,26.666
4,4,765,1953,16.229999999999997
2,2,596,2006,40.792
1,1,2388,2013,47.076
1,1,1401,1998,37.602000000000004
1,1,1936,1952,15.672
2,1,1234,1965,21.268
3,2,2310,2010,46.72
6,3,1697,1961,22.794
4,1,2559,1994,39.418
4,1,3972,1955,22.744
4,4,2097,1976,30.394
1,1,2021,1961,20.342
1,1,1679,1960,19.158
2,2,744,1960,18.088
4,4,4788,1969,32.275999999999996
3,2,4534,2012,52.168
3,2,3817,2021,55.234
6,1,4721,1975,35.242000000000004
3,2,2550,2017,50.7
3,2,947,1957,17.494
5,2,4897,2006,50.894
3,3,2355,1986,35.11
6,4,4491,1979,37.682
2,2,658,1987,31.416
1,1,2008,2004,41.816
2,1,3040,1967,25.880000000000003
6,1,2050,1955,19.9
4,1,3908,2012,51.116
2,2,3212,1967,26.524
5,5,4800,1988,42.6
1,1,2094,1962,20.988
1,1,550,1979,26.4
6,3,3011,1997,43.422
6,4,1244,1970,26.688
3,2,3361,1960,23.822
4,2,3407,1954,21.414
4,3,4891,1997,46.182
3,3,1999,1999,40.897999999999996
2,1,888,1959,17.576
1,1,4386,2001,45.072
6,2,1308,1965,23.716
4,4,3011,1986,37.222
2,2,1642,2019,49.384
3,1,4361,2010,50.522
6,1,2199,1980,32.698
5,2,1126,2008,44.352000000000004
2,1,2958,1976,30.216
1,1,1727,1990,34.254000000000005
1,1,1378,2021,49.056
4,4,1857,1998,40.914
1,1,1668,1981,29.636000000000003
1,1,4300,1985,36.9
2,1,3472,2022,54.244
6,2,4912,2019,57.924
5,5,4873,1992,44.746
5,2,1443,2005,43.486000000000004
1,1,919,2000,37.638000000000005
4,3,2771,1971,28.942
1,1,920,1977,26.14
5,5,3611,2007,49.722
4,2,3951,1954,22.502
2,2,1750,2006,43.1
2,2,4918,2011,51.936
2,2,3943,1996,42.486000000000004
6,3,4891,1975,36.182
6,4,4284,2009,52.268
1,1,1520,1959,18.34
6,2,4677,1960,27.954
2,1,2041,1992,36.382000000000005
2,1,638,1999,37.076
2,2,3752,1963,25.604
5,5,4168,1958,26.336
1,1,2139,2023,51.578
4,3,2769,1959,22.938000000000002
6,6,4820,1962,30.44
1,1,3895,1975,31.09
4,3,2223,1951,17.846
4,3,3401,1959,24.202
1,1,2230,1997,38.760000000000005
5,1,703,1968,23.206000000000003
3,3,2267,2004,43.934
6,1,2646,1978,32.592
2,2,2181,1976,28.962
6,1,1124,2022,51.548
5,1,4547,1960,26.894
6,4,4751,1976,36.702
1,1,856,1984,29.512
3,3,2755,1994,39.91
3,2,884,2013,45.368
1,1,4833,1981,35.966
2,2,961,2009,43.022
3,1,1218,1965,21.736
1,1,3318,1951,17.936
5,4,3856,1971,31.912
2,1,2571,2018,50.442
5,3,2776,2003,45.452
3,3,3163,1950,18.726
1,1,1549,1990,33.897999999999996
1,1,2168,1983,31.636000000000003
2,2,3583,2006,46.766
2,1,2325,1956,18.950000000000003
6,6,3966,1989,42.232
3,2,2070,2008,45.239999999999995
1,1,3061,1960,21.922
3,3,849,1968,23.098
6,3,1212,2018,50.324
1,1,4791,1969,29.882
1,1,4382,1981,35.064
1,1,957,2003,39.214
4,3,919,1997,38.238
6,3,3991,1951,22.382
3,3,2385,1986,35.17
3,3,2799,1996,40.998000000000005
3,2,4735,2010,51.57
3,3,3660,1980,34.72
4,3,1955,2016,49.81
5,3,2549,2005,45.998000000000005
6,3,3299,2011,50.998000000000005
3,1,2022,2022,51.844
5,3,3227,1988,38.854
5,5,4243,1993,43.986000000000004
1,1,672,1966,20.144
6,5,2149,1957,22.298000000000002
2,2,2450,1966,24.5
3,2,4510,2023,57.62
2,2,3335,1965,25.77
2,1,1584,1956,17.468
5,4,4817,1959,27.834
6,4,2244,1982,34.688
4,3,3211,1964,26.322
1,1,3162,1968,26.124000000000002
6,2,2579,1994,40.757999999999996
4,1,3461,2014,51.222
4,3,2578,1966,26.056
5,3,3673,1990,40.746
3,3,1763,1986,33.926
3,1,741,1993,34.782
3,2,1515,1953,16.63
4,1,604,1963,20.008000000000003
5,5,2227,2018,52.454
6,6,1145,2005,44.59
1,1,2573,1954,17.946
4,1,2316,2006,44.932
3,1,2557,1962,22.914
6,1,3572,1951,20.944000000000003
5,2,3352,1991,40.304
6,6,2799,1965,27.898
3,3,2909,1970,28.218
3,3,2865,1952,19.130000000000003
4,1,4258,1987,39.316
1,1,3508,2023,54.316
4,4,3497,1993,41.694
6,2,2293,1954,20.186
5,1,3166,2002,45.132000000000005
3,3,2431,1968,26.262
6,4,4985,1955,26.67
4,3,3612,1973,31.624000000000002
2,2,4422,1996,43.444
1,1,2535,2021,51.370000000000005
3,3,3783,2020,54.966
6,5,982,2011,46.964
1,1,2018,2012,45.836
6,4,1852,1967,26.404
2,2,2268,1973,27.636
2,1,3929,2020,54.158
4,4,737,2017,48.174
4,1,4415,1966,29.130000000000003
2,2,1397,1972,25.394
1,1,835,1992,33.47
5,1,3597,2005,47.494
5,2,1413,1952,16.926000000000002
1,1,1809,1979,28.918
1,1,3204,1974,29.208000000000002
1,1,4010,1990,38.82
1,1,2200,2013,46.7
3,2,2276,1977,30.152
5,2,1366,1962,21.832
5,2,4328,2023,58.256
6,6,3314,1962,27.428
1,1,4267,2023,55.834
1,1,4709,1953,21.718000000000004
4,1,862,2002,40.024
5,1,4140,2022,57.08
3,1,2020,2003,42.34
6,5,888,1970,26.276
5,1,4266,1985,38.832
1,1,1477,2010,43.754000000000005
1,1,4168,1991,39.636
1,1,2403,1981,31.106
5,2,857,2013,46.314
4,1,3251,1952,19.802
5,5,2372,1997,42.244
4,2,1970,1973,28.04
5,2,4804,2009,52.208
4,4,3584,2002,46.367999999999995
4,3,2182,1999,41.763999999999996
2,1,2342,2013,47.484
2,2,3859,1992,40.318
2,2,828,2013,44.756
6,5,1974,1993,39.948
3,3,3599,2014,51.598
6,5,3588,1997,45.176
2,1,3173,1993,39.146
5,4,4374,1962,28.448
2,1,4708,1953,22.216
4,4,4870,1980,37.94
4,3,3709,2022,56.318
5,4,2524,2014,50.748
5,5,3119,1987,38.738
1,1,2558,1994,37.916
6,4,3294,2001,46.288
1,1,2469,2016,48.738
1,1,564,2014,43.928
6,5,4025,2023,59.05
1,1,2602,1977,29.504
3,2,510,1952,14.12
2,1,4678,2022,56.656
4,1,3327,2023,55.454
5,3,3297,2016,52.994
3,3,3162,1965,26.224
6,1,4854,2010,53.008
6,5,4338,2005,50.676
6,6,4005,2017,56.31
4,2,4737,1992,43.074
3,1,1988,1968,24.776
2,1,1808,1972,25.916
2,1,1003,1967,21.806
1,1,653,2002,38.106
2,1,4474,1992,41.248000000000005
3,3,749,1979,28.398
4,2,1024,2000,39.647999999999996
1,1,3652,1974,30.104
2,2,1156,1996,36.912
5,1,3316,2016,52.432
3,2,3769,2001,45.138
4,2,4312,1952,22.224
3,3,960,1995,36.82
6,1,634,1996,37.568
5,2,4767,2014,54.634
1,1,4126,1995,41.552
3,3,2575,1961,23.05
4,1,4655,1986,39.61
2,1,2687,1978,30.674
3,3,826,1961,19.552
5,1,4521,1963,28.342
2,2,2687,1962,22.974
3,2,4881,1968,30.862000000000002
5,4,4466,1963,29.131999999999998
4,4,3413,1962,26.026
6,1,3321,1969,29.442
6,2,980,1953,17.06
6,5,1235,1960,21.97
1,1,612,1969,21.524
3,3,1344,1969,24.588
2,1,4119,2003,46.038
5,2,1599,1958,20.298
2,1,909,1960,18.118000000000002
4,1,3608,1967,28.016000000000002
2,1,4721,1973,32.242000000000004
2,2,4874,2016,54.348
1,1,2900,2001,42.1
3,3,4530,2015,53.96
6,6,4217,2000,48.234
6,4,1615,2005,44.93
2,1,3314,1961,23.428
6,1,1414,1978,30.128
5,2,5000,2012,54.1
5,2,1647,2006,44.394
4,4,1712,2010,46.623999999999995
6,3,4158,1995,44.716
3,3,3313,1971,29.526
4,3,2979,1978,32.858000000000004
2,2,2021,1951,16.142
6,4,3517,1958,25.233999999999998
2,1,2607,2001,42.014
3,3,2057,1973,28.014
4,3,1925,1988,35.75
1,1,2880,1956,19.560000000000002
2,2,2527,1959,21.154
3,2,2701,1996,40.501999999999995
2,1,4848,2009,50.496
5,4,2877,1988,38.454
2,1,3495,2019,52.79
2,1,3288,2010,47.876000000000005
2,2,4404,2007,48.908
1,1,4920,2013,52.14
4,2,605,1950,13.809999999999999
6,5,1862,1966,26.224
3,1,1510,2018,48.82
4,3,3091,1984,36.082
6,6,3676,1971,32.652
4,2,2623,1985,35.346000000000004
4,1,4452,1957,24.704
4,4,1952,1974,29.104
3,3,2436,1968,26.272
1,1,3654,2005,45.608000000000004
6,5,2462,1975,31.924
1,1,3615,1958,22.03
3,2,1392,1959,19.384
5,1,3742,2013,51.784
4,4,1940,1962,23.08
4,4,3267,1975,32.233999999999995
5,5,1470,1998,40.94
4,1,2784,2020,52.868
6,4,660,2023,52.019999999999996
6,3,3980,1957,25.36
5,3,4150,2011,52.2
2,1,4207,1950,19.714
5,4,2848,1951,19.896
6,6,2645,1963,26.59
5,5,1589,1987,35.678
1,1,2201,1986,33.202
6,3,4975,1972,34.85
2,2,1412,1970,24.424
4,2,788,1996,37.176
1,1,2263,1957,18.826
1,1,2596,1975,28.492
2,2,2481,1994,38.562
4,1,4802,1971,32.404
4,2,4088,1964,27.776
2,1,1093,1995,35.986000000000004
6,1,1425,1975,28.650000000000002
4,3,3381,2015,52.162
6,2,3484,1980,35.568
3,3,742,1969,23.384
1,1,4454,1971,30.208
6,4,3246,1952,21.692
2,2,3323,2009,47.745999999999995
1,1,3482,2003,44.264
5,2,901,1958,18.902
4,2,1417,1994,37.434
5,4,1965,2020,52.629999999999995
1,1,4493,1989,39.286
1,1,587,1961,17.474
6,6,1922,1988,37.644000000000005
1,1,1386,1955,16.072000000000003
4,3,3438,2020,54.775999999999996
1,1,2775,1986,34.35
6,2,3470,2001,46.04
2,2,1756,2016,48.112
3,1,3943,2008,48.686
1,1,2619,1999,40.538
5,3,1299,1981,31.498
4,2,1095,2022,50.79
1,1,1452,2009,43.204
2,2,4508,2005,48.116
2,2,4778,1978,35.156
5,2,4779,2005,50.158
5,5,4302,1968,31.604
2,1,2118,1977,29.036
4,2,1983,2002,42.566
4,2,2908,1962,24.416
3,3,2973,1989,37.846000000000004
6,4,1513,1970,27.226
6,6,4663,1995,46.626000000000005
2,2,3744,1967,27.588
3,1,2150,2007,44.6
6,4,3314,1950,20.828
4,3,2310,2005,45.019999999999996
2,1,3163,2007,46.126000000000005
5,3,4915,2004,50.230000000000004
6,3,3339,1964,27.578
6,3,3011,2012,50.922
2,2,4719,2018,55.038
2,2,3129,1977,31.358
3,1,4169,1965,27.638
2,2,4936,1980,36.472
3,3,4236,1971,31.372
6,6,4955,1954,26.71
1,1,3897,2007,47.094
1,1,720,2003,38.74
1,1,1328,2020,48.456
5,4,1366,2001,41.932
6,5,4724,2023,60.448
3,1,4753,1975,33.806
6,3,4856,1994,45.612
5,5,858,1969,25.216
4,3,2772,2023,54.944
5,5,3057,1964,27.114
3,1,3628,1985,36.556
2,1,4168,1987,38.136
2,2,2202,1978,30.003999999999998
1,1,4966,1990,40.732
6,6,2611,1958,24.022000000000002
4,4,3904,2007,49.507999999999996
5,1,2665,1955,20.630000000000003
3,1,4958,1950,21.716
1,1,3146,1956,20.092
6,5,610,1979,30.22
2,1,4198,1956,22.696
5,1,3232,1986,37.264
5,4,1933,1969,27.066
3,3,3131,1987,37.162
4,1,2270,1996,39.84
2,1,2236,1990,35.772000000000006
4,4,889,1961,20.478
2,1,2832,1985,34.464
2,2,3488,2016,51.576
1,1,2930,1985,34.16
6,1,3676,1989,40.152
1,1,1466,2005,41.232
3,1,531,1966,20.862000000000002
6,2,3212,1999,44.524
3,1,2226,2017,49.752
6,3,2894,1966,27.688000000000002
2,2,2793,1992,38.186
6,6,1113,2008,46.025999999999996
1,1,4804,1957,23.908
1,1,2046,1975,27.392000000000003
2,2,1514,2000,39.628
2,1,1995,1974,27.29
5,3,670,1993,36.24
6,6,1368,1973,29.036
3,3,3772,1957,23.444000000000003
2,1,692,1983,29.184
3,3,3332,1990,39.064
1,1,3494,1966,25.788
6,3,2546,2018,52.992000000000004
1,1,803,2020,47.406
3,3,2796,2002,43.992000000000004
5,1,3638,2018,54.076
6,1,4407,2020,57.114000000000004
6,1,2887,2013,50.574
5,5,4171,2009,51.842
4,1,1215,1959,19.23
4,4,4198,2019,56.096000000000004
2,1,2738,1961,22.276
5,1,2018,1980,31.836000000000002
3,2,3683,2006,47.466
3,3,605,2009,43.11
5,2,2236,1978,31.572
2,1,810,2000,37.92
5,1,2214,1981,32.728
3,2,2499,2004,44.098
2,2,1284,1969,23.668
2,1,2593,1986,34.486000000000004
5,2,4458,2007,50.516
1,1,4658,1958,24.116
6,1,4057,2006,49.414
6,3,2897,1961,25.194000000000003
2,1,4438,2013,51.676
6,1,985,2003,41.77
6,3,4291,1980,37.482
3,2,3118,2005,45.836
5,1,4933,2021,58.166
5,2,4384,1986,39.868
6,2,2689,1976,31.978
4,3,2471,2006,45.842
3,2,3386,2008,47.872
4,2,4446,1992,42.492
2,2,3978,2018,53.556
3,3,858,1956,17.116
1,1,3521,1955,20.342
3,2,1102,2014,46.304
5,2,3193,2006,47.486000000000004
6,6,591,1954,17.982
3,2,4698,1987,39.996
1,1,3744,1987,36.788
6,1,626,1963,21.052
5,3,4252,1992,42.903999999999996
6,4,643,2022,51.486
4,1,3232,1995,41.264
6,3,685,1991,35.769999999999996
6,6,4567,1958,27.934
3,3,1051,2005,42.002
4,2,1274,1967,23.648
4,3,2538,1975,30.476
3,2,2432,1981,32.464
4,4,4770,1986,40.74
5,1,3805,2022,56.41
3,2,4094,1973,31.788
4,1,2985,1993,39.769999999999996
1,1,3026,1991,37.352000000000004
2,2,3316,2013,49.732
2,2,4097,1977,33.294
1,1,801,1972,23.402
5,5,1945,1965,25.39
5,3,2323,2022,54.046
6,2,644,1973,26.387999999999998
3,1,3322,1954,20.444000000000003
3,1,1135,2017,47.57
5,3,3275,1970,29.95
5,3,2301,1968,27.002000000000002
3,3,1258,1964,21.916
5,1,4419,1950,21.638
4,1,2674,2016,50.647999999999996
2,2,1862,2011,45.824
3,2,4652,1974,33.403999999999996
1,1,1280,1970,23.36
6,2,1470,1950,16.54
4,1,4484,1993,42.768
1,1,3942,1963,25.184
6,4,1664,1960,22.528
3,3,851,1958,18.102
5,1,3802,1966,28.404
3,3,4425,2002,47.25
6,2,3042,2003,46.184
2,1,2830,1989,36.46
2,2,3936,1970,29.472
3,2,1090,1974,26.28
6,6,2681,1987,38.662
3,3,2092,1981,32.084
3,3,3010,1972,29.42
2,1,1923,2005,42.646
4,1,3349,1970,28.998
5,1,4032,2017,54.364000000000004
5,5,4826,1979,38.152
2,1,1819,2020,49.938
2,1,2275,1993,37.35
4,4,4953,1977,36.606
1,1,993,1986,30.786
4,2,2915,2005,45.93
5,3,3568,2003,47.036
4,1,2149,1977,30.098
6,5,3163,1950,20.826
5,1,2881,1973,30.062
1,1,4268,2012,50.336
5,1,1891,2020,51.582
1,1,618,1980,27.036
5,3,3160,2019,54.22
4,4,3655,1983,37.01
6,1,1904,1988,36.108000000000004
2,2,1865,1997,38.83
6,1,2451,1974,30.202
5,4,3664,1979,35.528
3,2,3158,1965,25.916
4,2,2740,2018,52.08
4,3,3382,1995,42.164
5,2,3756,1959,25.112000000000002
3,2,2646,2019,51.891999999999996
3,1,4544,1978,34.888000000000005
3,1,4000,1987,38.3
6,6,4173,1977,36.646
1,1,561,2012,42.922
5,1,4654,1975,34.608000000000004
5,1,3559,1976,32.918
6,4,3485,2012,52.17
1,1,4767,2006,48.334
6,3,4171,2014,54.242000000000004
5,4,900,1959,20.0
4,1,3629,1998,43.558
2,1,3734,2013,50.268
2,1,4675,1979,35.15
6,2,3422,2010,50.444
2,1,3254,1967,26.308
5,5,4387,2011,53.274
4,2,4998,1978,36.596000000000004
4,3,4916,2001,48.232
5,5,508,1966,23.016
4,2,1523,2015,48.146
5,3,1301,1960,21.002
5,1,527,1992,34.854
4,2,1465,1988,34.53
3,2,1922,2008,44.944
1,1,1352,2000,38.504000000000005
3,1,3081,1992,38.962
4,1,3384,1959,23.568
5,5,4888,1981,39.275999999999996
5,3,1804,1975,29.508
2,2,4277,1985,37.653999999999996
6,3,2932,2017,53.263999999999996
5,2,3390,1961,25.38
4,1,2821,1976,30.942
2,2,809,1989,32.718
3,1,862,1956,16.524
5,3,2208,1996,40.816
5,4,998,2001,41.196
5,2,2530,1997,41.66
6,6,4792,2007,52.884
2,2,1358,2005,41.816
6,1,2518,1988,37.336
1,1,2434,1970,25.668
2,1,4024,2002,45.348
2,1,1745,1986,32.79
2,2,3189,2008,46.978
4,4,4979,1992,44.158
4,2,3637,1954,21.874
1,1,2860,1957,20.02
4,1,3337,1986,36.974000000000004
6,6,3814,2023,58.928
3,3,2869,2021,53.638000000000005
6,5,3957,1985,39.914
1,1,3145,1951,17.59
3,2,1326,1950,14.751999999999999
5,2,4148,2006,49.396
2,1,2146,2009,45.092
6,2,3319,1957,23.738
6,6,3608,2020,57.016000000000005
6,5,4512,1999,48.024
1,1,2830,1989,35.96
6,2,2643,2020,53.885999999999996
3,1,1814,1954,17.428
3,3,1491,1966,23.382
1,1,1591,1978,27.982
6,6,2299,2012,50.397999999999996
4,1,2448,1971,27.696
5,4,1643,2003,43.486000000000004
4,3,4102,2013,52.604
3,3,3324,2012,50.048
5,4,4552,1975,35.304
3,2,1660,2019,49.92
4,1,4306,1981,36.412
3,2,1508,1960,20.116
3,2,2810,2004,44.72
4,2,4221,1954,23.042
5,3,2745,1987,37.39
4,1,4122,1962,26.544
6,6,1145,1997,40.59
3,2,3777,2019,54.153999999999996
1,1,1990,1965,22.28
1,1,944,1998,36.688
5,5,2964,1951,20.428
1,1,3876,1953,20.052
3,1,3652,1972,30.104
6,5,3621,1997,45.242000000000004
2,1,3924,1959,23.648
6,5,726,1964,22.951999999999998
1,1,3829,2000,43.458
2,1,1874,1963,21.548000000000002
5,2,2892,1981,34.384
4,1,3006,2011,48.812
5,3,3516,1970,30.432000000000002
1,1,2281,2010,45.362
1,1,608,1953,13.516
6,6,2829,1984,37.458
3,2,4535,1971,31.67
5,3,2004,1976,30.408
6,6,1497,1954,19.794
6,4,2373,2004,45.946
1,1,3832,2016,51.464
5,5,1526,1977,30.552
5,5,1072,1981,31.644
2,2,4544,2015,53.188
6,4,3437,1967,29.573999999999998
3,3,2786,1986,35.972
6,2,3093,1976,32.786
4,4,3344,2023,56.388
4,3,1336,2002,41.572
4,4,4522,2013,53.744
5,2,1170,1957,18.939999999999998
2,1,1063,1988,32.426
5,1,4444,1978,35.688
3,1,4768,1960,26.336
5,4,4164,1998,46.028
4,3,2630,1988,37.16
3,3,3262,1986,36.924
2,2,4916,1984,38.432
5,2,1547,1955,18.694
2,2,2570,1964,23.74
4,2,2003,1985,34.106
5,1,780,1956,17.36
